#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A29FCF
#Date Time: 2022-04-06 19:20:10.910
#Sample rate: 4e+06Hz
#Samples: 4096

Time (s),Bus,nRESET,MODE,nCSW,nCSR,nINT
0.0002255,b01110000,1,1,0,1,1
0.00022575,b01110000,1,1,0,1,1
0.000226,b01110000,1,1,0,1,1
0.00022625,b01110000,1,1,0,1,1
0.0002265,b01110000,1,1,0,1,1
0.00022675,b01110000,1,1,0,1,1
0.000227,b01110000,1,1,0,1,1
0.00022725,b01110000,1,1,0,1,1
0.0002275,b01110000,1,1,0,1,1
0.00022775,b01110000,1,1,0,1,1
0.000228,b01110000,1,1,0,1,1
0.00022825,b01110000,1,1,0,1,1
0.0002285,b01110000,1,1,0,1,1
0.00022875,b01110000,1,1,0,1,1
0.000229,b01110000,1,1,0,1,1
0.00022925,b01110000,1,1,0,1,1
0.0002295,b01110000,1,1,0,1,1
0.00022975,b01110000,1,1,0,1,1
0.00023,b01110000,1,1,0,1,1
0.00023025,b01110000,1,1,0,1,1
0.0002305,b01110000,1,1,0,1,1
0.00023075,b01110000,1,1,0,1,1
0.000231,b01110000,1,1,0,1,1
0.00023125,b01110000,1,1,0,1,1
0.0002315,b01110000,1,1,0,1,1
0.00023175,b01110000,1,1,0,1,1
0.000232,b01110000,1,1,0,1,1
0.00023225,b01110000,1,1,0,1,1
0.0002325,b01110000,1,1,1,1,1
0.00023275,b01110000,1,1,1,1,1
0.000233,b01110000,1,1,1,1,1
0.00023325,b01110000,1,1,1,1,1
0.0002335,b01110000,1,1,1,1,1
0.00023375,b01110000,1,1,1,1,1
0.000234,b01110000,1,1,1,1,1
0.00023425,b01110000,1,1,1,1,1
0.0002345,b01110000,1,1,1,1,1
0.00023475,b01110000,1,1,1,1,1
0.000235,b01110000,1,1,1,1,1
0.00023525,b01110000,1,1,1,1,1
0.0002355,b01110000,1,1,1,1,1
0.00023575,b01110000,1,1,1,1,1
0.000236,b01110000,1,1,1,1,1
0.00023625,b01110000,1,1,1,1,1
0.0002365,b01110000,1,1,1,1,1
0.00023675,b01110000,1,1,1,1,1
0.000237,b01110000,1,1,1,1,1
0.00023725,b01110000,1,1,1,1,1
0.0002375,b01110000,1,1,1,1,1
0.00023775,b01110000,1,1,1,1,1
0.000238,b01110000,1,1,1,1,1
0.00023825,b01110000,1,1,1,1,1
0.0002385,b01110000,1,1,1,1,1
0.00023875,b01110000,1,1,1,1,1
0.000239,b01110000,1,1,1,1,1
0.00023925,b01110000,1,1,1,1,1
0.0002395,b01110000,1,1,1,1,1
0.00023975,b01110000,1,1,1,1,1
0.00024,b01110000,1,1,1,1,1
0.00024025,b01110000,1,1,1,1,1
0.0002405,b01110000,1,1,1,1,1
0.00024075,b01110000,1,1,1,1,1
0.000241,b01110000,1,1,1,1,1
0.00024125,b01110000,1,1,1,1,1
0.0002415,b01110000,1,1,1,1,1
0.00024175,b01110000,1,1,1,1,1
0.000242,b01110000,1,1,1,1,1
0.00024225,b01110000,1,1,1,1,1
0.0002425,b01110000,1,1,1,1,1
0.00024275,b01110000,1,1,1,1,1
0.000243,b01110000,1,1,1,1,1
0.00024325,b01110000,1,1,1,1,1
0.0002435,b01110000,1,1,1,1,1
0.00024375,b01110000,1,1,1,1,1
0.000244,b01110000,1,1,1,1,1
0.00024425,b01110000,1,1,1,1,1
0.0002445,b01110000,1,1,1,1,1
0.00024475,b01110000,1,1,1,1,1
0.000245,b01110000,1,1,0,1,1
0.00024525,b01110000,1,1,0,1,1
0.0002455,b01110000,1,1,0,1,1
0.00024575,b01110000,1,1,0,1,1
0.000246,b01110000,1,1,0,1,1
0.00024625,b01110000,1,1,0,1,1
0.0002465,b01110000,1,1,0,1,1
0.00024675,b01110000,1,1,0,1,1
0.000247,b01110000,1,1,0,1,1
0.00024725,b01110000,1,1,0,1,1
0.0002475,b01110000,1,1,0,1,1
0.00024775,b01110000,1,1,0,1,1
0.000248,b01110000,1,1,0,1,1
0.00024825,b01110000,1,1,0,1,1
0.0002485,b01110000,1,1,0,1,1
0.00024875,b01110000,1,1,0,1,1
0.000249,b01110000,1,1,0,1,1
0.00024925,b01110000,1,1,0,1,1
0.0002495,b01000001,1,1,0,1,1
0.00024975,b01000001,1,1,0,1,1
0.00025,b01000001,1,1,0,1,1
0.00025025,b01000001,1,1,0,1,1
0.0002505,b01000001,1,1,0,1,1
0.00025075,b01000001,1,1,0,1,1
0.000251,b01000001,1,1,0,1,1
0.00025125,b01000001,1,1,0,1,1
0.0002515,b01000001,1,1,0,1,1
0.00025175,b01000001,1,1,0,1,1
0.000252,b01000001,1,1,0,1,1
0.00025225,b01000001,1,1,0,1,1
0.0002525,b01000001,1,1,0,1,1
0.00025275,b01000001,1,1,0,1,1
0.000253,b01000001,1,1,0,1,1
0.00025325,b01000001,1,1,0,1,1
0.0002535,b01000001,1,1,0,1,1
0.00025375,b01000001,1,1,0,1,1
0.000254,b01000001,1,1,0,1,1
0.00025425,b01000001,1,1,0,1,1
0.0002545,b01000001,1,1,0,1,1
0.00025475,b01000001,1,1,0,1,1
0.000255,b01000001,1,1,0,1,1
0.00025525,b01000001,1,1,0,1,1
0.0002555,b01000001,1,1,0,1,1
0.00025575,b01000001,1,1,0,1,1
0.000256,b01000001,1,1,0,1,1
0.00025625,b01000001,1,1,0,1,1
0.0002565,b01000001,1,1,0,1,1
0.00025675,b01000001,1,1,0,1,1
0.000257,b01000001,1,1,0,1,1
0.00025725,b01000001,1,1,0,1,1
0.0002575,b01000001,1,1,0,1,1
0.00025775,b01000001,1,1,0,1,1
0.000258,b01000001,1,1,0,1,1
0.00025825,b01000001,1,1,0,1,1
0.0002585,b01000001,1,1,0,1,1
0.00025875,b01000001,1,1,0,1,1
0.000259,b01000001,1,1,0,1,1
0.00025925,b01000001,1,1,0,1,1
0.0002595,b01000001,1,1,0,1,1
0.00025975,b01000001,1,1,0,1,1
0.00026,b01000001,1,1,0,1,1
0.00026025,b01000001,1,1,0,1,1
0.0002605,b01000001,1,1,0,1,1
0.00026075,b01000001,1,1,1,1,1
0.000261,b01000001,1,1,1,1,1
0.00026125,b01000001,1,1,1,1,1
0.0002615,b01000001,1,1,1,1,1
0.00026175,b01000001,1,1,1,1,1
0.000262,b01000001,1,1,1,1,1
0.00026225,b01000001,1,1,1,1,1
0.0002625,b01000001,1,1,1,1,1
0.00026275,b01000001,1,1,1,1,1
0.000263,b01000001,1,1,1,1,1
0.00026325,b01000001,1,1,1,1,1
0.0002635,b01000001,1,1,1,1,1
0.00026375,b01000001,1,1,1,1,1
0.000264,b01000001,1,1,1,1,1
0.00026425,b01000001,1,1,1,1,1
0.0002645,b01000001,1,1,1,1,1
0.00026475,b01000001,1,1,1,1,1
0.000265,b01000001,1,1,1,1,1
0.00026525,b01000001,1,1,1,1,1
0.0002655,b01000001,1,1,1,1,1
0.00026575,b01000001,1,1,1,1,1
0.000266,b01000001,1,1,1,1,1
0.00026625,b01000001,1,1,1,1,1
0.0002665,b01000001,1,1,1,1,1
0.00026675,b01000001,1,1,1,1,1
0.000267,b01000001,1,1,1,1,1
0.00026725,b01000001,1,1,1,1,1
0.0002675,b01000001,1,1,1,1,1
0.00026775,b01000001,1,1,1,1,1
0.000268,b01000001,1,1,1,1,1
0.00026825,b01000001,1,1,1,1,1
0.0002685,b01000001,1,1,1,1,1
0.00026875,b01000001,1,1,1,1,1
0.000269,b01000001,1,1,1,1,1
0.00026925,b01000001,1,1,1,1,1
0.0002695,b01000001,1,1,1,1,1
0.00026975,b01000001,1,1,1,1,1
0.00027,b01000001,1,1,1,1,1
0.00027025,b01000001,1,1,1,1,1
0.0002705,b01000001,1,1,1,1,1
0.00027075,b01000001,1,1,1,1,1
0.000271,b01000001,1,0,1,1,1
0.00027125,b01000001,1,0,1,1,1
0.0002715,b01000001,1,0,1,1,1
0.00027175,b01000001,1,0,1,1,1
0.000272,b01000001,1,0,1,1,1
0.00027225,b01000001,1,0,1,1,1
0.0002725,b01000001,1,0,1,1,1
0.00027275,b01000001,1,0,1,1,1
0.000273,b01000001,1,0,1,1,1
0.00027325,b01000001,1,0,1,1,1
0.0002735,b01000001,1,0,1,1,1
0.00027375,b01000001,1,0,1,1,1
0.000274,b01000001,1,0,1,1,1
0.00027425,b01000001,1,0,1,1,1
0.0002745,b01000001,1,0,1,1,1
0.00027475,b01000001,1,0,1,1,1
0.000275,b01000001,1,0,1,1,1
0.00027525,b01000001,1,0,1,1,1
0.0002755,b01000001,1,0,1,1,1
0.00027575,b01000001,1,0,1,1,1
0.000276,b01000001,1,0,1,1,1
0.00027625,b01000001,1,0,1,1,1
0.0002765,b01000001,1,0,1,1,1
0.00027675,b01000001,1,0,1,1,1
0.000277,b01000001,1,0,1,1,1
0.00027725,b01000001,1,0,1,1,1
0.0002775,b01000001,1,0,1,1,1
0.00027775,b01000001,1,0,1,1,1
0.000278,b01000001,1,0,1,1,1
0.00027825,b01000001,1,0,1,1,1
0.0002785,b01000001,1,0,1,1,1
0.00027875,b01000001,1,0,1,1,1
0.000279,b01000001,1,0,1,1,1
0.00027925,b01000001,1,0,1,1,1
0.0002795,b01000001,1,0,1,1,1
0.00027975,b01000001,1,0,1,1,1
0.00028,b01000001,1,0,1,1,1
0.00028025,b01000001,1,0,1,1,1
0.0002805,b01000001,1,0,1,1,1
0.00028075,b01000001,1,0,1,1,1
0.000281,b01000001,1,0,1,1,1
0.00028125,b01000001,1,0,1,1,1
0.0002815,b01000001,1,0,1,1,1
0.00028175,b01000001,1,0,1,1,1
0.000282,b01000001,1,0,1,1,1
0.00028225,b01000001,1,0,1,1,1
0.0002825,b01000001,1,0,1,1,1
0.00028275,b01000001,1,0,1,1,1
0.000283,b01000001,1,0,1,1,1
0.00028325,b01000001,1,0,1,1,1
0.0002835,b01000001,1,0,1,1,1
0.00028375,b01000001,1,0,1,1,1
0.000284,b01000001,1,0,1,1,1
0.00028425,b01000001,1,0,1,1,1
0.0002845,b01000001,1,0,1,1,1
0.00028475,b01000001,1,0,1,1,1
0.000285,b01000001,1,0,1,1,1
0.00028525,b01000001,1,0,1,1,1
0.0002855,b01000001,1,0,1,1,1
0.00028575,b01000001,1,0,1,1,1
0.000286,b01000001,1,0,1,1,1
0.00028625,b01000001,1,0,1,1,1
0.0002865,b01000001,1,0,1,1,1
0.00028675,b01000001,1,0,1,1,1
0.000287,b01000001,1,0,1,1,1
0.00028725,b01000001,1,0,1,1,1
0.0002875,b01000001,1,0,1,1,1
0.00028775,b01000001,1,0,1,1,1
0.000288,b01000001,1,0,1,1,1
0.00028825,b01000001,1,0,1,1,1
0.0002885,b01000001,1,0,1,1,1
0.00028875,b01000001,1,0,1,1,1
0.000289,b01000001,1,0,1,1,1
0.00028925,b01000001,1,0,1,1,1
0.0002895,b01000001,1,0,1,1,1
0.00028975,b01000001,1,0,1,1,1
0.00029,b01000001,1,0,1,1,1
0.00029025,b01000001,1,0,1,1,1
0.0002905,b01000001,1,0,1,1,1
0.00029075,b01000001,1,0,1,1,1
0.000291,b01000001,1,0,1,1,1
0.00029125,b01000001,1,0,1,1,1
0.0002915,b01000001,1,0,1,1,1
0.00029175,b01000001,1,0,1,1,1
0.000292,b01000001,1,0,1,1,1
0.00029225,b01000001,1,0,1,1,1
0.0002925,b01000001,1,0,1,1,1
0.00029275,b01000001,1,0,1,1,1
0.000293,b01000001,1,0,1,1,1
0.00029325,b01000001,1,0,1,1,1
0.0002935,b01000001,1,0,1,1,1
0.00029375,b01000001,1,0,1,1,1
0.000294,b01000001,1,0,1,1,1
0.00029425,b01000001,1,0,1,1,1
0.0002945,b01000001,1,0,1,1,1
0.00029475,b01000001,1,0,1,1,1
0.000295,b01000001,1,0,1,1,1
0.00029525,b01000001,1,0,1,1,1
0.0002955,b01000001,1,0,1,1,1
0.00029575,b01000001,1,0,1,1,1
0.000296,b01000001,1,0,1,1,1
0.00029625,b01000001,1,0,1,1,1
0.0002965,b01000001,1,0,1,1,1
0.00029675,b01000001,1,0,1,1,1
0.000297,b01000001,1,0,1,1,1
0.00029725,b01000001,1,0,1,1,1
0.0002975,b01000001,1,0,1,1,1
0.00029775,b01000001,1,1,1,1,1
0.000298,b01000001,1,1,1,1,1
0.00029825,b01000001,1,1,1,1,1
0.0002985,b01000001,1,1,1,1,1
0.00029875,b01000001,1,1,1,1,1
0.000299,b01000001,1,1,1,1,1
0.00029925,b01000001,1,1,1,1,1
0.0002995,b01000001,1,1,1,1,1
0.00029975,b01000001,1,1,1,1,1
0.0003,b01000001,1,1,1,1,1
0.00030025,b01000001,1,1,1,1,1
0.0003005,b01000001,1,1,1,1,1
0.00030075,b01000001,1,1,1,1,1
0.000301,b01000001,1,1,1,1,1
0.00030125,b01000001,1,1,1,1,1
0.0003015,b01000001,1,1,1,1,1
0.00030175,b01000001,1,1,1,1,1
0.000302,b01000001,1,1,1,1,1
0.00030225,b01000001,1,1,1,1,1
0.0003025,b01000001,1,1,1,1,1
0.00030275,b01000001,1,1,1,1,1
0.000303,b01000001,1,1,1,1,1
0.00030325,b01000001,1,1,1,1,1
0.0003035,b01000001,1,1,1,1,1
0.00030375,b01000001,1,1,1,1,1
0.000304,b01000001,1,1,1,1,1
0.00030425,b01000001,1,1,1,1,1
0.0003045,b01000001,1,1,1,1,1
0.00030475,b01000001,1,1,1,1,1
0.000305,b01000001,1,1,1,1,1
0.00030525,b01000001,1,1,1,1,1
0.0003055,b01000001,1,1,1,1,1
0.00030575,b01000001,1,1,1,1,1
0.000306,b01000001,1,1,1,1,1
0.00030625,b01000001,1,1,1,1,1
0.0003065,b01000001,1,1,1,1,1
0.00030675,b01000001,1,1,1,1,1
0.000307,b01000001,1,1,1,1,1
0.00030725,b01000001,1,1,1,1,1
0.0003075,b01000001,1,1,1,1,1
0.00030775,b01000001,1,1,1,1,1
0.000308,b01000001,1,1,1,1,1
0.00030825,b01000001,1,1,1,1,1
0.0003085,b01000001,1,1,1,1,1
0.00030875,b01000001,1,1,1,1,1
0.000309,b01000001,1,1,1,1,1
0.00030925,b01000001,1,1,1,1,1
0.0003095,b01000001,1,1,1,1,1
0.00030975,b01000001,1,1,1,1,1
0.00031,b01000001,1,1,1,1,1
0.00031025,b01000001,1,1,0,1,1
0.0003105,b01000001,1,1,0,1,1
0.00031075,b01000001,1,1,0,1,1
0.000311,b01000001,1,1,0,1,1
0.00031125,b01000001,1,1,0,1,1
0.0003115,b01000001,1,1,0,1,1
0.00031175,b01000001,1,1,0,1,1
0.000312,b01000001,1,1,0,1,1
0.00031225,b01000001,1,1,0,1,1
0.0003125,b01000001,1,1,0,1,1
0.00031275,b01000001,1,1,0,1,1
0.000313,b01000001,1,1,0,1,1
0.00031325,b01000001,1,1,0,1,1
0.0003135,b01000001,1,1,0,1,1
0.00031375,b01000001,1,1,0,1,1
0.000314,b01000001,1,1,0,1,1
0.00031425,b01000001,1,1,0,1,1
0.0003145,b00000001,1,1,0,1,1
0.00031475,b00000001,1,1,0,1,1
0.000315,b00000001,1,1,0,1,1
0.00031525,b00000001,1,1,0,1,1
0.0003155,b00000001,1,1,0,1,1
0.00031575,b00000001,1,1,0,1,1
0.000316,b00000001,1,1,0,1,1
0.00031625,b00000001,1,1,0,1,1
0.0003165,b00000001,1,1,0,1,1
0.00031675,b00000001,1,1,0,1,1
0.000317,b00000001,1,1,0,1,1
0.00031725,b00000001,1,1,0,1,1
0.0003175,b00000001,1,1,0,1,1
0.00031775,b00000001,1,1,0,1,1
0.000318,b00000001,1,1,0,1,1
0.00031825,b00000001,1,1,0,1,1
0.0003185,b00000001,1,1,0,1,1
0.00031875,b00000001,1,1,0,1,1
0.000319,b00000001,1,1,0,1,1
0.00031925,b00000001,1,1,0,1,1
0.0003195,b00000001,1,1,0,1,1
0.00031975,b00000001,1,1,0,1,1
0.00032,b00000001,1,1,0,1,1
0.00032025,b00000001,1,1,0,1,1
0.0003205,b00000001,1,1,0,1,1
0.00032075,b00000001,1,1,0,1,1
0.000321,b00000001,1,1,0,1,1
0.00032125,b00000001,1,1,0,1,1
0.0003215,b00000001,1,1,0,1,1
0.00032175,b00000001,1,1,0,1,1
0.000322,b00000001,1,1,0,1,1
0.00032225,b00000001,1,1,0,1,1
0.0003225,b00000001,1,1,0,1,1
0.00032275,b00000001,1,1,0,1,1
0.000323,b00000001,1,1,0,1,1
0.00032325,b00000001,1,1,0,1,1
0.0003235,b00000001,1,1,0,1,1
0.00032375,b00000001,1,1,0,1,1
0.000324,b00000001,1,1,0,1,1
0.00032425,b00000001,1,1,0,1,1
0.0003245,b00000001,1,1,0,1,1
0.00032475,b00000001,1,1,0,1,1
0.000325,b00000001,1,1,0,1,1
0.00032525,b00000001,1,1,0,1,1
0.0003255,b00000001,1,1,0,1,1
0.00032575,b00000001,1,1,1,1,1
0.000326,b00000001,1,1,1,1,1
0.00032625,b00000001,1,1,1,1,1
0.0003265,b00000001,1,1,1,1,1
0.00032675,b00000001,1,1,1,1,1
0.000327,b00000001,1,1,1,1,1
0.00032725,b00000001,1,1,1,1,1
0.0003275,b00000001,1,1,1,1,1
0.00032775,b00000001,1,1,1,1,1
0.000328,b00000001,1,1,1,1,1
0.00032825,b00000001,1,1,1,1,1
0.0003285,b00000001,1,1,1,1,1
0.00032875,b00000001,1,1,1,1,1
0.000329,b00000001,1,1,1,1,1
0.00032925,b00000001,1,1,1,1,1
0.0003295,b00000001,1,1,1,1,1
0.00032975,b00000001,1,1,1,1,1
0.00033,b00000001,1,1,1,1,1
0.00033025,b00000001,1,1,1,1,1
0.0003305,b00000001,1,1,1,1,1
0.00033075,b00000001,1,1,1,1,1
0.000331,b00000001,1,1,1,1,1
0.00033125,b00000001,1,1,1,1,1
0.0003315,b00000001,1,1,1,1,1
0.00033175,b00000001,1,1,1,1,1
0.000332,b00000001,1,1,1,1,1
0.00033225,b00000001,1,1,1,1,1
0.0003325,b00000001,1,1,1,1,1
0.00033275,b00000001,1,1,1,1,1
0.000333,b00000001,1,1,1,1,1
0.00033325,b00000001,1,1,1,1,1
0.0003335,b00000001,1,1,1,1,1
0.00033375,b00000001,1,1,1,1,1
0.000334,b00000001,1,1,1,1,1
0.00033425,b00000001,1,1,1,1,1
0.0003345,b00000001,1,1,1,1,1
0.00033475,b00000001,1,1,1,1,1
0.000335,b00000001,1,1,1,1,1
0.00033525,b00000001,1,1,1,1,1
0.0003355,b00000001,1,1,1,1,1
0.00033575,b00000001,1,1,1,1,1
0.000336,b00000001,1,1,1,1,1
0.00033625,b00000001,1,1,1,1,1
0.0003365,b00000001,1,1,1,1,1
0.00033675,b00000001,1,1,1,1,1
0.000337,b00000001,1,1,1,1,1
0.00033725,b00000001,1,1,1,1,1
0.0003375,b00000001,1,1,1,1,1
0.00033775,b00000001,1,1,1,1,1
0.000338,b00000001,1,1,1,1,1
0.00033825,b00000001,1,1,1,1,1
0.0003385,b00000001,1,1,0,1,1
0.00033875,b00000001,1,1,0,1,1
0.000339,b00000001,1,1,0,1,1
0.00033925,b00000001,1,1,0,1,1
0.0003395,b00000001,1,1,0,1,1
0.00033975,b00000001,1,1,0,1,1
0.00034,b00000001,1,1,0,1,1
0.00034025,b00000001,1,1,0,1,1
0.0003405,b00000001,1,1,0,1,1
0.00034075,b00000001,1,1,0,1,1
0.000341,b00000001,1,1,0,1,1
0.00034125,b00000001,1,1,0,1,1
0.0003415,b00000001,1,1,0,1,1
0.00034175,b00000001,1,1,0,1,1
0.000342,b00000001,1,1,0,1,1
0.00034225,b00000001,1,1,0,1,1
0.0003425,b00000001,1,1,0,1,1
0.00034275,b00000001,1,1,0,1,1
0.000343,b11000001,1,1,0,1,1
0.00034325,b11000001,1,1,0,1,1
0.0003435,b11000001,1,1,0,1,1
0.00034375,b11000001,1,1,0,1,1
0.000344,b11000001,1,1,0,1,1
0.00034425,b11000001,1,1,0,1,1
0.0003445,b11000001,1,1,0,1,1
0.00034475,b11000001,1,1,0,1,1
0.000345,b11000001,1,1,0,1,1
0.00034525,b11000001,1,1,0,1,1
0.0003455,b11000001,1,1,0,1,1
0.00034575,b11000001,1,1,0,1,1
0.000346,b11000001,1,1,0,1,1
0.00034625,b11000001,1,1,0,1,1
0.0003465,b11000001,1,1,0,1,1
0.00034675,b11000001,1,1,0,1,1
0.000347,b11000001,1,1,0,1,1
0.00034725,b11000001,1,1,0,1,1
0.0003475,b11000001,1,1,0,1,1
0.00034775,b11000001,1,1,0,1,1
0.000348,b11000001,1,1,0,1,1
0.00034825,b11000001,1,1,0,1,1
0.0003485,b11000001,1,1,0,1,1
0.00034875,b11000001,1,1,0,1,1
0.000349,b11000001,1,1,0,1,1
0.00034925,b11000001,1,1,0,1,1
0.0003495,b11000001,1,1,0,1,1
0.00034975,b11000001,1,1,0,1,1
0.00035,b11000001,1,1,0,1,1
0.00035025,b11000001,1,1,0,1,1
0.0003505,b11000001,1,1,0,1,1
0.00035075,b11000001,1,1,0,1,1
0.000351,b11000001,1,1,0,1,1
0.00035125,b11000001,1,1,0,1,1
0.0003515,b11000001,1,1,0,1,1
0.00035175,b11000001,1,1,0,1,1
0.000352,b11000001,1,1,0,1,1
0.00035225,b11000001,1,1,0,1,1
0.0003525,b11000001,1,1,0,1,1
0.00035275,b11000001,1,1,0,1,1
0.000353,b11000001,1,1,0,1,1
0.00035325,b11000001,1,1,0,1,1
0.0003535,b11000001,1,1,0,1,1
0.00035375,b11000001,1,1,0,1,1
0.000354,b11000001,1,1,0,1,1
0.00035425,b11000001,1,1,1,1,1
0.0003545,b11000001,1,1,1,1,1
0.00035475,b11000001,1,1,1,1,1
0.000355,b11000001,1,1,1,1,1
0.00035525,b11000001,1,1,1,1,1
0.0003555,b11000001,1,1,1,1,1
0.00035575,b11000001,1,1,1,1,1
0.000356,b11000001,1,1,1,1,1
0.00035625,b11000001,1,1,1,1,1
0.0003565,b11000001,1,1,1,1,1
0.00035675,b11000001,1,1,1,1,1
0.000357,b11000001,1,1,1,1,1
0.00035725,b11000001,1,1,1,1,1
0.0003575,b11000001,1,1,1,1,1
0.00035775,b11000001,1,1,1,1,1
0.000358,b11000001,1,1,1,1,1
0.00035825,b11000001,1,1,1,1,1
0.0003585,b11000001,1,1,1,1,1
0.00035875,b11000001,1,1,1,1,1
0.000359,b11000001,1,1,1,1,1
0.00035925,b11000001,1,1,1,1,1
0.0003595,b11000001,1,1,1,1,1
0.00035975,b11000001,1,1,1,1,1
0.00036,b11000001,1,1,1,1,1
0.00036025,b11000001,1,1,1,1,1
0.0003605,b11000001,1,1,1,1,1
0.00036075,b11000001,1,1,1,1,1
0.000361,b11000001,1,1,1,1,1
0.00036125,b11000001,1,1,1,1,1
0.0003615,b11000001,1,1,1,1,1
0.00036175,b11000001,1,1,1,1,1
0.000362,b11000001,1,1,1,1,1
0.00036225,b11000001,1,1,1,1,1
0.0003625,b11000001,1,1,1,1,1
0.00036275,b11000001,1,1,1,1,1
0.000363,b11000001,1,1,1,1,1
0.00036325,b11000001,1,1,1,1,1
0.0003635,b11000001,1,1,1,1,1
0.00036375,b11000001,1,1,1,1,1
0.000364,b11000001,1,1,1,1,1
0.00036425,b11000001,1,0,1,1,1
0.0003645,b11000001,1,0,1,1,1
0.00036475,b11000001,1,0,1,1,1
0.000365,b11000001,1,0,1,1,1
0.00036525,b11000001,1,0,1,1,1
0.0003655,b11000001,1,0,1,1,1
0.00036575,b11000001,1,0,1,1,1
0.000366,b11000001,1,0,1,1,1
0.00036625,b11000001,1,0,1,1,1
0.0003665,b11000001,1,0,1,1,1
0.00036675,b11000001,1,0,1,1,1
0.000367,b11000001,1,0,1,1,1
0.00036725,b11000001,1,0,1,1,1
0.0003675,b11000001,1,0,1,1,1
0.00036775,b11000001,1,0,1,1,1
0.000368,b11000001,1,0,1,1,1
0.00036825,b11000001,1,0,1,1,1
0.0003685,b11000001,1,0,1,1,1
0.00036875,b11000001,1,0,1,1,1
0.000369,b11000001,1,0,1,1,1
0.00036925,b11000001,1,0,1,1,1
0.0003695,b11000001,1,0,1,1,1
0.00036975,b11000001,1,0,1,1,1
0.00037,b11000001,1,0,1,1,1
0.00037025,b11000001,1,0,1,1,1
0.0003705,b11000001,1,0,1,1,1
0.00037075,b11000001,1,0,1,1,1
0.000371,b11000001,1,0,1,1,1
0.00037125,b11000001,1,0,1,1,1
0.0003715,b11000001,1,0,1,1,1
0.00037175,b11000001,1,0,1,1,1
0.000372,b11000001,1,0,1,1,1
0.00037225,b11000001,1,0,1,1,1
0.0003725,b11000001,1,0,1,1,1
0.00037275,b11000001,1,0,1,1,1
0.000373,b11000001,1,0,1,1,1
0.00037325,b11000001,1,0,1,1,1
0.0003735,b11000001,1,0,1,1,1
0.00037375,b11000001,1,0,1,1,1
0.000374,b11000001,1,0,1,1,1
0.00037425,b11000001,1,0,1,1,1
0.0003745,b11000001,1,0,1,1,1
0.00037475,b11000001,1,0,1,1,1
0.000375,b11000001,1,0,1,1,1
0.00037525,b11000001,1,0,1,1,1
0.0003755,b11000001,1,0,1,1,1
0.00037575,b11000001,1,0,1,1,1
0.000376,b11000001,1,0,1,1,1
0.00037625,b11000001,1,0,1,1,1
0.0003765,b11000001,1,0,1,1,1
0.00037675,b11000001,1,0,1,1,1
0.000377,b11000001,1,0,1,1,1
0.00037725,b11000001,1,0,1,1,1
0.0003775,b11000001,1,0,1,1,1
0.00037775,b11000001,1,0,1,1,1
0.000378,b11000001,1,0,1,1,1
0.00037825,b11000001,1,0,1,1,1
0.0003785,b11000001,1,0,1,1,1
0.00037875,b11000001,1,0,1,1,1
0.000379,b11000001,1,0,1,1,1
0.00037925,b11000001,1,0,1,1,1
0.0003795,b11000001,1,0,1,1,1
0.00037975,b11000001,1,0,1,1,1
0.00038,b11000001,1,0,1,1,1
0.00038025,b11000001,1,0,1,1,1
0.0003805,b11000001,1,0,1,1,1
0.00038075,b11000001,1,0,1,1,1
0.000381,b11000001,1,0,1,1,1
0.00038125,b11000001,1,0,1,1,1
0.0003815,b11000001,1,0,1,1,1
0.00038175,b11000001,1,0,1,1,1
0.000382,b11000001,1,0,1,1,1
0.00038225,b11000001,1,0,1,1,1
0.0003825,b11000001,1,0,1,1,1
0.00038275,b11000001,1,0,1,1,1
0.000383,b11000001,1,0,1,1,1
0.00038325,b11000001,1,0,1,1,1
0.0003835,b11000001,1,0,1,1,1
0.00038375,b11000001,1,0,1,1,1
0.000384,b11000001,1,0,1,1,1
0.00038425,b11000001,1,0,1,1,1
0.0003845,b11000001,1,0,1,1,1
0.00038475,b11000001,1,0,1,1,1
0.000385,b11000001,1,0,1,1,1
0.00038525,b11000001,1,0,1,1,1
0.0003855,b11000001,1,0,1,1,1
0.00038575,b11000001,1,0,1,1,1
0.000386,b11000001,1,0,1,1,1
0.00038625,b11000001,1,0,1,1,1
0.0003865,b11000001,1,0,1,1,1
0.00038675,b11000001,1,0,1,1,1
0.000387,b11000001,1,0,1,1,1
0.00038725,b11000001,1,0,1,1,1
0.0003875,b11000001,1,0,1,1,1
0.00038775,b11000001,1,0,1,1,1
0.000388,b11000001,1,0,1,1,1
0.00038825,b11000001,1,0,1,1,1
0.0003885,b11000001,1,0,1,1,1
0.00038875,b11000001,1,0,1,1,1
0.000389,b11000001,1,0,1,1,1
0.00038925,b11000001,1,0,1,1,1
0.0003895,b11000001,1,0,1,1,1
0.00038975,b11000001,1,0,1,1,1
0.00039,b11000001,1,0,1,1,1
0.00039025,b11000001,1,0,1,1,1
0.0003905,b11000001,1,0,1,1,1
0.00039075,b11000001,1,0,1,1,1
0.000391,b11000001,1,0,1,1,1
0.00039125,b11000001,1,0,1,1,1
0.0003915,b11000001,1,0,1,1,1
0.00039175,b11000001,1,0,1,1,1
0.000392,b11000001,1,0,1,1,1
0.00039225,b11000001,1,0,1,1,1
